Time step: 0.1
0	8	5	2.013169e+05	7.927976e+02
0	8	6	2.020817e+05	8.329763e+02
0	8	7	2.035233e+05	8.794663e+02
0	8	8	2.009904e+05	8.504029e+02
0	8	9	1.960016e+05	8.169223e+02
0	9	0	1.960905e+05	8.279678e+02
0	9	1	2.009391e+05	8.026005e+02
0	9	2	2.007936e+05	8.325747e+02
0	9	3	1.987451e+05	8.404778e+02
0	9	4	2.028035e+05	8.977564e+02
0	9	5	1.990972e+05	8.333337e+02
0	9	6	1.960083e+05	7.833517e+02
0	9	7	2.048519e+05	8.032381e+02
0	9	8	1.982737e+05	9.215898e+02
0	9	9	1.997702e+05	7.464449e+02
1	0	0	2.004803e+05	8.414182e+02
1	0	1	2.001997e+05	7.963877e+02
1	0	2	2.009525e+05	7.326281e+02
1	0	3	2.010797e+05	8.158337e+02
1	0	4	2.008153e+05	7.574208e+02
1	0	5	1.966252e+05	7.721601e+02
1	0	6	2.034692e+05	8.595979e+02
1	0	7	2.036440e+05	7.865974e+02
1	0	8	2.011063e+05	7.466537e+02
1	0	9	2.011920e+05	7.556904e+02
1	1	0	2.007123e+05	8.425627e+02
1	1	1	2.012006e+05	7.955319e+02
1	1	2	1.968832e+05	7.765615e+02
1	1	3	1.992514e+05	8.291525e+02
1	1	4	1.997183e+05	7.182228e+02
1	1	5	2.007462e+05	8.266291e+02
1	1	6	2.060356e+05	7.566765e+02
1	1	7	1.989946e+05	7.852053e+02
1	1	8	1.988524e+05	7.966083e+02
1	1	9	1.973572e+05	8.143134e+02
1	2	0	1.988160e+05	8.026939e+02
1	2	1	1.970243e+05	8.744952e+02
1	2	2	2.005738e+05	8.795220e+02
1	2	3	2.035131e+05	7.510401e+02
1	2	4	2.017246e+05	7.069658e+02
1	2	5	2.013336e+05	7.205790e+02
1	2	6	2.010901e+05	6.878175e+02
1	2	7	2.062395e+05	8.200417e+02
1	2	8	2.012587e+05	7.526992e+02
1	2	9	2.025717e+05	8.276939e+02
1	3	0	1.994933e+05	7.208391e+02
1	3	1	2.026704e+05	7.866044e+02
1	3	2	2.050714e+05	8.510505e+02
1	3	3	1.977014e+05	7.699882e+02
1	3	4	2.013403e+05	8.941583e+02
1	3	5	1.968603e+05	7.758285e+02
1	3	6	2.049517e+05	8.476900e+02
1	3	7	1.985061e+05	7.361006e+02
1	3	8	2.028495e+05	7.762031e+02
1	3	9	1.995667e+05	8.487509e+02
1	4	0	1.999050e+05	7.767115e+02
1	4	1	2.033522e+05	7.568150e+02
1	4	2	2.053101e+05	7.601089e+02
1	4	3	2.004510e+05	8.820031e+02
1	4	4	2.000407e+05	7.182993e+02
1	4	5	1.976661e+05	8.725143e+02
1	4	6	2.001393e+05	7.894379e+02
1	4	7	1.986560e+05	8.131889e+02
1	4	8	1.983396e+05	7.969632e+02
1	4	9	1.972739e+05	8.638171e+02
1	5	0	1.975959e+05	7.852430e+02
1	5	1	2.032537e+05	8.953989e+02
1	5	2	2.030552e+05	7.767933e+02
1	5	3	1.965355e+05	8.974708e+02
1	5	4	1.986659e+05	8.133679e+02
1	5	5	2.022442e+05	7.559113e+02
1	5	6	2.000200e+05	7.780905e+02
1	5	7	1.982435e+05	7.980187e+02
1	5	8	2.013166e+05	7.982483e+02
1	5	9	2.028611e+05	8.110265e+02
1	6	0	1.967437e+05	8.707532e+02
1	6	1	1.951986e+05	7.681433e+02
1	6	2	2.009175e+05	8.510479e+02
1	6	3	1.981438e+05	7.348659e+02
1	6	4	1.959364e+05	8.146098e+02
1	6	5	1.983671e+05	7.588549e+02
1	6	6	2.014963e+05	7.793645e+02
1	6	7	1.958064e+05	8.567429e+02
1	6	8	2.032015e+05	8.190964e+02
1	6	9	1.967286e+05	8.178395e+02
1	7	0	2.039720e+05	8.058389e+02
1	7	1	2.058586e+05	7.554444e+02
1	7	2	1.953584e+05	7.388348e+02
1	7	3	1.954223e+05	7.908092e+02
1	7	4	1.959096e+05	6.543885e+02
1	7	5	2.062204e+05	7.768066e+02
1	7	6	1.992361e+05	7.416801e+02
1	7	7	2.017106e+05	7.305822e+02
1	7	8	2.024733e+05	7.801184e+02
1	7	9	2.057926e+05	7.980934e+02
1	8	0	1.967539e+05	8.301452e+02
1	8	1	2.009355e+05	7.766100e+02
1	8	2	2.011038e+05	7.599979e+02
1	8	3	2.011149e+05	7.645047e+02
1	8	4	2.008251e+05	8.102918e+02
1	8	5	1.986385e+05	8.448437e+02
1	8	6	1.967844e+05	9.278997e+02
1	8	7	1.966846e+05	7.606229e+02
1	8	8	2.023170e+05	8.108404e+02
1	8	9	2.047914e+05	7.146021e+02
1	9	0	2.042437e+05	7.890819e+02
1	9	1	2.011630e+05	8.413991e+02
1	9	2	1.980104e+05	8.083326e+02
1	9	3	2.044734e+05	7.726812e+02
1	9	4	2.028069e+05	7.860276e+02
1	9	5	2.054792e+05	6.998709e+02
1	9	6	2.019432e+05	8.193602e+02
1	9	7	2.005549e+05	7.674482e+02
1	9	8	1.993437e+05	7.881032e+02
1	9	9	1.942553e+05	7.951643e+02
2	0	0	2.037848e+05	7.103888e+02
2	0	1	2.002325e+05	8.344415e+02
2	0	2	2.041868e+05	7.585460e+02
2	0	3	1.983453e+05	8.231386e+02
2	0	4	2.013336e+05	8.247622e+02
2	0	5	1.971298e+05	7.617318e+02
2	0	6	2.002768e+05	7.797711e+02
2	0	7	2.010972e+05	8.574012e+02
2	0	8	1.961303e+05	8.587652e+02
2	0	9	2.051608e+05	9.096971e+02
2	1	0	1.994135e+05	7.581897e+02
2	1	1	2.010156e+05	8.287733e+02
2	1	2	1.958274e+05	8.086668e+02
2	1	3	2.003804e+05	7.650092e+02
2	1	4	1.971132e+05	7.987190e+02
2	1	5	2.002651e+05	7.550012e+02
2	1	6	1.961959e+05	7.926520e+02
2	1	7	1.982742e+05	7.627302e+02
2	1	8	2.000214e+05	7.297075e+02
2	1	9	1.955970e+05	7.729222e+02
2	2	0	1.998920e+05	7.390583e+02
2	2	1	1.970408e+05	8.627569e+02
2	2	2	2.002397e+05	7.846931e+02
2	2	3	1.985346e+05	8.467109e+02
2	2	4	1.956797e+05	7.671402e+02
2	2	5	2.007026e+05	7.959253e+02
2	2	6	2.052009e+05	7.931742e+02
2	2	7	1.977943e+05	7.960667e+02
2	2	8	1.981331e+05	8.701627e+02
2	2	9	2.011208e+05	7.899006e+02
2	3	0	2.005007e+05	8.729832e+02
2	3	1	1.987787e+05	8.066303e+02
2	3	2	1.997275e+05	7.614764e+02
2	3	3	2.013791e+05	8.885467e+02
2	3	4	2.004718e+05	8.552734e+02
2	3	5	1.997892e+05	7.896306e+02
2	3	6	2.036966e+05	7.362594e+02
2	3	7	1.961737e+05	8.383151e+02
2	3	8	2.001745e+05	7.568880e+02
2	3	9	2.023248e+05	7.856169e+02
2	4	0	1.987413e+05	8.306722e+02
2	4	1	1.974748e+05	8.521644e+02
2	4	2	2.031309e+05	7.332076e+02
2	4	3	1.980919e+05	8.651666e+02
2	4	4	2.071540e+05	7.939218e+02
2	4	5	2.023031e+05	7.935800e+02
2	4	6	2.035158e+05	7.955811e+02
2	4	7	1.991627e+05	8.113880e+02
2	4	8	2.054730e+05	7.166054e+02
2	4	9	2.018638e+05	7.614490e+02
2	5	0	1.984497e+05	8.390889e+02
2	5	1	1.995780e+05	7.728757e+02
2	5	2	1.947591e+05	7.642996e+02
2	5	3	2.021019e+05	7.550358e+02
2	5	4	1.988049e+05	7.918839e+02
2	5	5	1.995803e+05	7.069174e+02
2	5	6	1.991884e+05	7.744109e+02
2	5	7	1.992754e+05	8.215669e+02
2	5	8	2.062925e+05	7.889663e+02
2	5	9	1.931163e+05	9.126579e+02
2	6	0	2.034893e+05	8.183564e+02
2	6	1	2.005189e+05	7.542376e+02
2	6	2	1.985919e+05	8.547946e+02
2	6	3	2.043515e+05	8.557277e+02
2	6	4	2.035403e+05	8.449810e+02
2	6	5	2.003729e+05	7.695949e+02
2	6	6	2.011881e+05	7.238439e+02
2	6	7	1.940036e+05	8.027293e+02
2	6	8	2.000571e+05	7.995679e+02
2	6	9	1.944081e+05	7.183563e+02
2	7	0	1.945600e+05	7.600763e+02
2	7	1	1.999872e+05	8.053381e+02
2	7	2	1.971683e+05	7.158052e+02
2	7	3	1.968847e+05	8.937922e+02
2	7	4	1.909254e+05	8.577593e+02
2	7	5	1.987330e+05	7.659262e+02
2	7	6	2.042800e+05	7.820942e+02
2	7	7	1.993505e+05	8.851832e+02
2	7	8	2.036479e+05	7.704281e+02
2	7	9	1.964577e+05	8.437421e+02
2	8	0	1.988832e+05	7.462655e+02
2	8	1	1.992881e+05	7.980634e+02
2	8	2	2.054897e+05	8.479830e+02
2	8	3	2.005104e+05	7.656040e+02
2	8	4	2.020100e+05	7.891102e+02
2	8	5	2.017791e+05	7.926748e+02
2	8	6	2.006752e+05	8.947011e+02
2	8	7	1.989917e+05	7.823604e+02
2	8	8	1.930890e+05	7.560214e+02
2	8	9	2.027917e+05	7.499500e+02
2	9	0	2.010058e+05	7.883819e+02
2	9	1	2.000357e+05	8.330855e+02
2	9	2	2.023740e+05	7.283449e+02
2	9	3	2.004010e+05	7.770816e+02
2	9	4	2.011861e+05	7.295910e+02
2	9	5	2.014058e+05	8.432535e+02
2	9	6	1.993968e+05	7.207957e+02
2	9	7	1.956430e+05	7.404108e+02
2	9	8	2.014172e+05	7.338811e+02
2	9	9	2.001800e+05	8.233361e+02
3	0	0	1.987518e+05	8.868940e+02
3	0	1	1.988195e+05	8.189351e+02
3	0	2	2.047261e+05	7.474935e+02
3	0	3	1.965354e+05	7.519402e+02
3	0	4	1.993144e+05	7.630517e+02
3	0	5	2.016489e+05	7.953822e+02
3	0	6	1.998746e+05	7.608094e+02
3	0	7	1.981149e+05	7.160708e+02
3	0	8	2.030371e+05	7.871906e+02
3	0	9	1.989826e+05	8.133442e+02
3	1	0	2.008848e+05	7.476652e+02
3	1	1	1.983083e+05	7.610316e+02
3	1	2	2.004583e+05	7.731354e+02
3	1	3	2.007479e+05	6.801336e+02
3	1	4	1.987582e+05	8.082030e+02
3	1	5	2.009242e+05	7.951247e+02
3	1	6	1.989968e+05	7.300417e+02
3	1	7	1.967438e+05	8.269230e+02
3	1	8	2.020347e+05	8.157634e+02
3	1	9	1.974146e+05	8.425160e+02
3	2	0	2.005230e+05	7.640217e+02
3	2	1	2.031069e+05	8.068026e+02
3	2	2	2.057838e+05	8.243677e+02
3	2	3	1.969431e+05	7.663899e+02
3	2	4	1.964586e+05	8.443758e+02
3	2	5	2.016354e+05	8.267288e+02
3	2	6	1.979557e+05	8.181503e+02
3	2	7	1.995039e+05	8.894972e+02
3	2	8	2.032199e+05	8.407110e+02
3	2	9	2.069223e+05	6.605920e+02
3	3	0	1.956894e+05	8.241879e+02
3	3	1	2.034109e+05	7.979105e+02
3	3	2	1.982110e+05	7.605580e+02
3	3	3	2.024195e+05	8.885467e+02
3	3	4	2.000012e+05	8.789846e+02
3	3	5	2.004667e+05	8.034599e+02
3	3	6	2.032018e+05	7.366972e+02
3	3	7	2.057562e+05	7.610476e+02
3	3	8	2.010825e+05	7.522066e+02
3	3	9	2.024100e+05	7.815313e+02
3	4	0	1.991357e+05	7.787087e+02
3	4	1	1.991690e+05	6.954188e+02
3	4	2	1.968740e+05	8.782438e+02
3	4	3	2.034533e+05	7.764028e+02
3	4	4	2.019658e+05	7.208427e+02
3	4	5	1.996594e+05	7.747931e+02
3	4	6	1.991822e+05	8.381108e+02
3	4	7	2.030499e+05	7.797008e+02
3	4	8	2.006116e+05	7.415261e+02
3	4	9	1.990621e+05	8.415774e+02
3	5	0	2.009720e+05	7.342066e+02
3	5	1	2.030568e+05	8.100572e+02
3	5	2	2.003162e+05	8.623411e+02
3	5	3	1.968208e+05	7.867055e+02
3	5	4	2.053091e+05	7.875764e+02
3	5	5	1.983478e+05	7.443602e+02
3	5	6	2.022963e+05	8.201189e+02
3	5	7	2.030480e+05	8.209428e+02
3	5	8	1.987410e+05	8.055633e+02
3	5	9	2.019245e+05	8.622202e+02
3	6	0	1.994599e+05	7.476971e+02
3	6	1	1.969048e+05	7.067695e+02
3	6	2	2.035682e+05	8.680798e+02
3	6	3	1.996626e+05	7.792704e+02
3	6	4	2.025934e+05	7.985525e+02
3	6	5	1.987347e+05	7.131017e+02
3	6	6	2.008182e+05	8.045882e+02
3	6	7	1.996985e+05	8.036271e+02
3	6	8	1.958698e+05	7.552903e+02
3	6	9	2.045568e+05	8.281743e+02
3	7	0	2.032772e+05	7.391338e+02
3	7	1	2.004053e+05	8.448122e+02
3	7	2	1.969301e+05	8.589399e+02
3	7	3	1.980876e+05	6.487481e+02
3	7	4	2.012446e+05	7.200632e+02
3	7	5	2.068187e+05	7.842515e+02
3	7	6	2.006318e+05	7.785792e+02
3	7	7	1.990639e+05	7.686662e+02
3	7	8	2.001399e+05	8.128782e+02
3	7	9	1.982704e+05	7.729833e+02
3	8	0	2.022191e+05	8.045742e+02
3	8	1	1.999121e+05	8.038686e+02
3	8	2	1.968233e+05	7.566491e+02
3	8	3	1.958925e+05	7.659106e+02
3	8	4	1.973387e+05	7.701129e+02
3	8	5	1.976282e+05	8.378526e+02
3	8	6	2.009198e+05	8.165967e+02
3	8	7	1.985446e+05	8.150726e+02
3	8	8	2.016699e+05	8.475365e+02
3	8	9	1.959141e+05	7.431148e+02
3	9	0	1.977486e+05	8.327407e+02
3	9	1	1.989933e+05	7.575282e+02
3	9	2	2.006056e+05	7.676300e+02
3	9	3	1.966816e+05	8.179641e+02
3	9	4	1.961196e+05	7.585450e+02
3	9	5	2.049778e+05	7.951235e+02
3	9	6	2.019184e+05	7.375066e+02
3	9	7	2.018870e+05	8.631129e+02
3	9	8	1.971843e+05	8.021182e+02
3	9	9	2.017119e+05	8.665595e+02
4	0	0	1.991760e+05	8.436339e+02
4	0	1	1.988452e+05	8.120390e+02
4	0	2	1.993074e+05	8.654052e+02
4	0	3	2.031495e+05	7.615007e+02
4	0	4	1.985551e+05	7.979430e+02
4	0	5	1.996915e+05	7.885536e+02
4	0	6	1.971858e+05	8.071047e+02
4	0	7	2.021742e+05	7.352818e+02
4	0	8	2.026667e+05	7.804987e+02
4	0	9	2.054823e+05	8.280804e+02
4	1	0	2.004405e+05	8.230108e+02
4	1	1	1.989700e+05	7.921149e+02
4	1	2	2.060209e+05	7.179213e+02
4	1	3	2.006597e+05	7.591492e+02
4	1	4	1.963470e+05	7.178921e+02
4	1	5	1.998671e+05	7.388788e+02
4	1	6	2.009293e+05	7.682139e+02
4	1	7	2.035421e+05	8.560295e+02
4	1	8	2.031233e+05	6.951311e+02
4	1	9	2.014328e+05	7.634081e+02
4	2	0	2.025302e+05	8.460960e+02
4	2	1	2.045057e+05	7.743547e+02
4	2	2	1.980557e+05	7.513569e+02
4	2	3	2.008368e+05	7.460460e+02
4	2	4	1.955735e+05	8.753066e+02
4	2	5	1.969949e+05	8.556848e+02
4	2	6	1.984541e+05	8.608641e+02
4	2	7	2.054700e+05	8.036647e+02
4	2	8	1.996554e+05	8.404315e+02
4	2	9	2.031246e+05	8.201312e+02
4	3	0	1.993627e+05	8.628997e+02
4	3	1	1.968830e+05	9.249991e+02
4	3	2	1.991146e+05	8.690485e+02
4	3	3	2.032295e+05	7.828522e+02
4	3	4	2.005758e+05	7.961223e+02
4	3	5	2.055689e+05	7.545328e+02
4	3	6	2.025878e+05	8.141957e+02
4	3	7	1.961966e+05	8.516793e+02
4	3	8	2.007537e+05	7.619965e+02
4	3	9	1.972672e+05	8.703273e+02
4	4	0	2.020633e+05	8.563060e+02
4	4	1	2.007195e+05	7.897305e+02
4	4	2	1.963578e+05	7.245084e+02
4	4	3	1.968815e+05	8.126850e+02
4	4	4	1.971628e+05	8.322109e+02
4	4	5	2.019148e+05	7.915482e+02
4	4	6	1.995950e+05	7.920028e+02
4	4	7	2.053666e+05	8.076051e+02
4	4	8	1.998812e+05	7.448990e+02
4	4	9	1.965218e+05	7.596431e+02
4	5	0	2.019565e+05	8.928757e+02
4	5	1	2.050921e+05	7.689747e+02
4	5	2	1.963637e+05	8.723042e+02
4	5	3	1.977069e+05	7.260047e+02
4	5	4	2.035462e+05	7.054347e+02
4	5	5	1.937305e+05	8.457671e+02
4	5	6	2.018812e+05	8.068135e+02
4	5	7	1.991699e+05	8.407805e+02
4	5	8	1.963813e+05	8.153867e+02
4	5	9	1.933103e+05	6.668389e+02
4	6	0	1.968242e+05	8.529190e+02
4	6	1	1.993533e+05	8.538849e+02
4	6	2	1.998850e+05	7.149587e+02
4	6	3	1.986072e+05	7.637304e+02
4	6	4	1.972928e+05	7.295979e+02
4	6	5	2.007431e+05	7.713740e+02
4	6	6	2.037409e+05	7.805008e+02
4	6	7	2.021889e+05	8.642313e+02
4	6	8	1.921400e+05	7.471068e+02
4	6	9	2.036037e+05	7.936967e+02
4	7	0	2.024557e+05	7.569670e+02
4	7	1	2.001491e+05	7.653218e+02
4	7	2	2.011491e+05	7.778052e+02
4	7	3	1.948327e+05	8.311087e+02
4	7	4	2.029736e+05	9.013490e+02
4	7	5	2.010717e+05	8.742561e+02
4	7	6	2.026195e+05	7.327029e+02
4	7	7	1.953023e+05	8.421090e+02
4	7	8	2.028784e+05	7.369766e+02
4	7	9	1.959152e+05	7.822596e+02
4	8	0	1.960481e+05	8.012709e+02
4	8	1	1.982774e+05	8.471600e+02
4	8	2	2.078733e+05	8.358150e+02
4	8	3	2.025404e+05	7.768436e+02
4	8	4	2.009154e+05	7.595090e+02
4	8	5	2.008295e+05	8.563429e+02
4	8	6	1.996798e+05	7.524949e+02
4	8	7	2.050180e+05	8.566191e+02
4	8	8	2.020328e+05	7.982772e+02
4	8	9	2.025206e+05	8.383862e+02
4	9	0	2.001166e+05	8.464930e+02
4	9	1	2.006683e+05	7.815154e+02
4	9	2	1.984493e+05	7.529387e+02
4	9	3	1.994218e+05	7.853038e+02
4	9	4	2.041255e+05	8.232713e+02
4	9	5	1.975237e+05	8.741973e+02
4	9	6	1.964093e+05	7.979977e+02
4	9	7	2.040088e+05	8.168421e+02
4	9	8	1.947287e+05	8.132165e+02
4	9	9	2.039505e+05	7.790717e+02
5	0	0	1.989151e+05	8.143349e+02
5	0	1	1.986117e+05	8.968228e+02
5	0	2	1.988639e+05	7.464478e+02
5	0	3	1.972381e+05	8.125320e+02
5	0	4	1.934988e+05	7.440783e+02
5	0	5	2.058953e+05	8.994942e+02
5	0	6	1.979983e+05	8.406286e+02
5	0	7	2.032815e+05	7.236713e+02
5	0	8	1.990216e+05	8.262055e+02
5	0	9	2.026335e+05	8.122968e+02
5	1	0	2.055374e+05	8.189767e+02
5	1	1	1.984316e+05	7.694454e+02
5	1	2	2.036259e+05	8.890750e+02
5	1	3	2.027117e+05	8.141339e+02
5	1	4	1.978655e+05	7.582723e+02
5	1	5	1.992322e+05	7.786297e+02
5	1	6	2.001653e+05	7.119450e+02
5	1	7	2.016792e+05	8.797818e+02
5	1	8	1.977167e+05	8.566719e+02
5	1	9	1.989498e+05	7.691698e+02
5	2	0	1.953080e+05	7.872948e+02
5	2	1	2.001242e+05	8.270367e+02
5	2	2	1.990888e+05	7.860067e+02
5	2	3	2.025145e+05	8.738479e+02
5	2	4	1.987508e+05	8.072388e+02
5	2	5	2.002990e+05	7.605373e+02
5	2	6	1.983089e+05	7.701833e+02
5	2	7	1.987629e+05	8.883608e+02
5	2	8	2.027600e+05	8.366254e+02
5	2	9	1.982926e+05	7.361689e+02
5	3	0	1.949311e+05	7.748250e+02
5	3	1	2.074154e+05	7.957412e+02
5	3	2	1.993973e+05	8.060998e+02
5	3	3	2.029760e+05	7.620574e+02
5	3	4	2.018173e+05	8.209234e+02
5	3	5	2.041298e+05	8.111556e+02
5	3	6	2.056839e+05	7.805563e+02
5	3	7	1.958626e+05	7.840563e+02
5	3	8	1.972633e+05	8.069124e+02
5	3	9	2.010404e+05	8.549085e+02
5	4	0	1.983951e+05	7.959059e+02
5	4	1	1.985766e+05	7.688595e+02
5	4	2	1.988748e+05	7.728619e+02
5	4	3	1.959330e+05	7.743755e+02
5	4	4	2.039499e+05	8.601540e+02
5	4	5	1.965302e+05	8.275307e+02
5	4	6	2.035491e+05	8.617446e+02
5	4	7	1.983365e+05	8.426320e+02
5	4	8	2.051989e+05	7.204694e+02
5	4	9	2.014094e+05	7.323231e+02
5	5	0	1.979897e+05	7.614646e+02
5	5	1	1.996861e+05	8.220580e+02
5	5	2	1.993816e+05	8.132931e+02
5	5	3	2.026383e+05	7.476109e+02
5	5	4	1.988240e+05	7.530168e+02
5	5	5	1.978614e+05	8.736194e+02
5	5	6	2.011331e+05	8.095725e+02
5	5	7	1.998888e+05	7.817691e+02
5	5	8	1.980110e+05	8.704607e+02
5	5	9	2.053910e+05	8.046215e+02
5	6	0	2.040335e+05	8.085816e+02
5	6	1	1.973778e+05	7.663184e+02
5	6	2	1.993208e+05	8.020965e+02
5	6	3	2.017164e+05	7.810917e+02
5	6	4	2.000259e+05	7.592042e+02
5	6	5	2.014410e+05	8.184752e+02
5	6	6	1.964297e+05	7.521315e+02
5	6	7	1.987143e+05	8.410013e+02
5	6	8	2.028179e+05	8.357586e+02
5	6	9	1.999716e+05	7.281309e+02
5	7	0	2.028022e+05	8.568121e+02
5	7	1	1.986378e+05	7.926023e+02
5	7	2	1.999503e+05	7.773289e+02
5	7	3	1.954268e+05	8.278288e+02
5	7	4	1.972757e+05	8.637824e+02
5	7	5	1.979366e+05	7.840024e+02
5	7	6	1.993505e+05	7.434499e+02
5	7	7	1.983104e+05	7.428485e+02
5	7	8	2.029867e+05	8.519957e+02
5	7	9	1.991491e+05	8.644730e+02
5	8	0	2.015799e+05	8.368991e+02
5	8	1	1.983604e+05	7.890711e+02
5	8	2	1.995336e+05	7.914291e+02
5	8	3	1.983086e+05	8.503367e+02
5	8	4	1.986050e+05	8.076171e+02
5	8	5	2.028327e+05	8.080363e+02
5	8	6	2.080530e+05	8.290718e+02
5	8	7	1.951062e+05	6.938291e+02
5	8	8	1.996042e+05	8.033678e+02
5	8	9	1.993362e+05	6.767600e+02
5	9	0	2.017008e+05	7.703959e+02
5	9	1	2.019007e+05	7.520254e+02
5	9	2	1.959429e+05	8.240026e+02
5	9	3	2.027304e+05	8.111524e+02
5	9	4	1.949149e+05	8.587792e+02
5	9	5	1.999768e+05	7.819393e+02
5	9	6	1.953947e+05	7.823652e+02
5	9	7	2.015065e+05	8.495544e+02
5	9	8	1.999387e+05	8.520647e+02
5	9	9	2.018240e+05	8.404696e+02
6	0	0	2.023555e+05	7.805107e+02
6	0	1	1.915941e+05	7.733559e+02
6	0	2	2.025350e+05	7.709338e+02
6	0	3	2.032819e+05	8.015005e+02
6	0	4	1.976500e+05	8.342605e+02
6	0	5	1.969056e+05	8.197670e+02
6	0	6	1.974128e+05	8.564829e+02
6	0	7	2.055190e+05	8.433362e+02
6	0	8	2.033149e+05	8.080919e+02
6	0	9	2.022147e+05	7.546112e+02
6	1	0	2.008059e+05	8.328606e+02
6	1	1	2.006436e+05	8.168338e+02
6	1	2	2.046739e+05	8.270378e+02
6	1	3	1.986955e+05	8.759382e+02
6	1	4	1.995874e+05	7.991187e+02
6	1	5	2.047118e+05	7.989257e+02
6	1	6	1.964375e+05	8.176328e+02
6	1	7	2.047563e+05	8.326742e+02
6	1	8	1.980209e+05	7.954443e+02
6	1	9	2.038058e+05	7.211566e+02
6	2	0	2.041153e+05	8.600422e+02
6	2	1	2.043428e+05	7.771192e+02
6	2	2	1.954532e+05	7.786454e+02
6	2	3	1.964426e+05	7.997300e+02
6	2	4	2.010443e+05	7.841944e+02
6	2	5	2.015802e+05	7.657309e+02
6	2	6	2.019444e+05	8.373919e+02
6	2	7	2.014406e+05	6.562263e+02
6	2	8	2.024696e+05	8.066245e+02
6	2	9	1.985676e+05	7.703910e+02
6	3	0	1.982144e+05	8.027884e+02
6	3	1	1.985951e+05	7.747794e+02
6	3	2	1.998497e+05	8.114898e+02
6	3	3	1.918607e+05	8.596162e+02
6	3	4	1.959299e+05	7.747014e+02
